data,description,source,link,Image_link,similar_images
2019-12-19T05:50:35-08:00,"The Trump campaign raised $5 million on the day House Democrats voted to impeach the president on two counts, according to campaign manager Brad Parscale.",foxbusiness,https://www.foxbusiness.com/money/trump-campaign-5-million-impeachment-day,https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2019/12/0/0/Trump-Rally-1-AP.jpg?ve=1&amp;tl=1,"[165, 230, 234]"
2019-05-02T15:21:29-07:00,"ATTORNEY GENERAL William P. Barr entered office with more credibility than many Trump appointees. A veteran of the George H.W. Bush administration, Mr. Barr avowed loyalty to the Justice Department’s mission and, nearing the end of his career, seemed to have little incentive to serve as another Trump sycophant. Yet Mr. Barr has lit his reputation on fire, and he just added",washingtonpost,https://www.washingtonpost.com/opinions/william-barr-torched-his-reputation-his-testimony-compounded-the-damage/2019/05/01/f757f6ce-6c34-11e9-a66d-a82d3f3d96d5_story.html?utm_term=.6e2da3efd8fe,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/JNGYZ4TMGEI6TO7HDR4Y7OAFGY.jpg&amp;w=1440,"[166, 18, 230]"
2022-05-12T01:50:41-07:00,"President Donald Trump says young undocumented immigrants have nothing to worry about from the Supreme Court. The Senate begs to differ. Minority Whip Dick Durbin has been on the front lines of the Senate’s immigration battles for decades, including trying unsuccessfully to work with Trump over the last three years. And he says after so many stalemates, there’s no reason to",politico,https://www.politico.com/news/2019/11/14/senate-dreamers-daca-trump-supreme-court-070816,https://static.politico.com/4a/dc/9e88f3804ba5b517a61c1e9d9dcb/20191113-daca-rally-supreme-court-gty-773.jpg,"[167, 70, 19]"
2022-07-18T10:32:21-07:00,"The software used to tabulate votes in one Michigan county sent at least 6,000 Republican votes to Democratic candidates, the state's GOP Chairwoman Laura Cox revealed at a press conference Friday. The county has since swung back to Republican. 47 counties used this malfunctioning software, Cox reported while joined by Republican National Committee Chairwoman Ronna McDaniel in",thepostmillennial,https://thepostmillennial.com/software-glitch-caused-6-000-republican-votes-to-swing-democrat-in-michigan-county,https://mr.cdn.ignitecdn.com/client_assets/thepostmillennial_com/media/picture/6312/67e5/f49e/9d44/b648/9937/original_test.jpeg?1662150628,"[168, 230, 211]"
2022-07-20T12:44:42-07:00,"Lawyers for Donald Trump stretched beyond the facts when they argued there’s an open-and-shut case that the Constitution bars impeaching former presidents. That question is not settled, though the weight of legal views contradicts the Trump team’s assertions. Bruce Castor and David Schoen addressed the Senate Tuesday on the first day of Trump’s trial after Democratic",apnews,https://apnews.com/article/ap-fact-check-trump-impeachment-lawyers-71499654990e5737443fe0279ca7f233,https://storage.googleapis.com/afs-prod/media/84e99d716562431192dc4d2e18fc91f0/2811.jpeg,"[169, 230, 19]"
2020-08-26T08:29:22-07:00,"Both praise the president, stir controversy over the locations for their remarks First lady Melania Trump argued for her husband’s re-election from the White House grounds, saying he was fighting for Americans, and Secretary of State Mike Pompeo weighed in from Jerusalem, as the second night of the Republican convention entered unusual territory for a political event.",wsj,https://www.wsj.com/articles/rnc-2020-melania-trump-mike-pompeo-to-make-case-for-trump-on-night-two-11598383540?mod=hp_lead_pos5,https://s.wsj.net/img/meta/wsj-social-share.png,"[19, 30, 3]"
2019-11-21T07:27:21-08:00,"WASHINGTON— Gordon Sondland, the U.S. ambassador to the European Union, said Wednesday at a public hearing that “at the express direction” of President Trump he urged Ukraine to announce investigations that would benefit the president politically.",wsj,https://www.wsj.com/articles/gordon-sondland-to-testify-in-impeachment-inquiry-11574245802,https://s.wsj.net/img/meta/wsj-social-share.png,"[19, 30, 3]"
2019-07-17T10:36:05-07:00,"Editor's note: NPR this week has described the language in President Trump's tweets about a group of Democratic congresswomen as &quot;racist.&quot; Keith Woods, NPR's vice president for newsroom training and diversity, argues that journalists should not be using the term &quot;racist&quot; to describe the president's tweets. He explains why below.",npr,https://www.npr.org/sections/codeswitch/2019/07/17/413380545/opinion-report-on-racism-but-ditch-the-labels,https://media.npr.org/assets/img/2019/07/16/gettyimages-1155983217-1-_wide-b5795f15b236f68a226b1fe693a9d4fccad19b8f-s1400-c100.jpg,"[172, 198, 213]"
2022-05-12T01:50:41-07:00,"A closely divided Supreme Court seemed inclined to uphold President Donald Trump’s bid to terminate the Deferred Action for Childhood Arrivals (DACA) program during arguments Tuesday morning. The high court’s conservative majority appeared to think the administration has provided an adequate basis for ending the policy, and in spaces even wondered if the courts have power to",dailycaller,https://dailycaller.com/2019/11/12/daca-supreme-court-arguments/,https://cdn01.dailycaller.com/wp-content/uploads/2019/11/DACA-protestors.jpg,"[173, 19, 3]"
2023-03-23T05:57:54-07:00,"Police in major US cities are preparing for potential unrest in case ex-President Donald Trump is arrested this week as part of a hush-money inquiry. Authorities in New York, Washington DC and Los Angeles are ramping up their law enforcement presence. A Manhattan prosecutor may charge Mr Trump over how he declared a payment to a porn star to keep quiet about an alleged affair.",bbc,https://www.bbc.com/news/world-us-canada-65022155,https://ichef.bbci.co.uk/news/1024/branded_news/11A32/production/_129024227_gettyimages-1475118901.jpg,"[174, 230, 19]"
2021-11-11T05:50:59-08:00,"The analyst charged with lying to FBI agents about his work on a controversial Steele Dossier linking Russia to former President Donald Trump pleaded not guilty Wednesday during his arraignment in federal court in Alexandria, Virginia. A judge also set a tentative trial date of April 18 for the analyst, 43-year-old Russian national Igor Danchenko, who remains free on a",cnbc,https://www.cnbc.com/2021/11/10/trump-russia-dossier-analyst-igor-danchenko-arraigned-in-fbi-lie-case-.html,https://image.cnbcfm.com/api/v1/image/106973337-1636553199715-gettyimages-1352461271-a14i2857_6fdc100c-451f-4d9d-8630-fcd770bc521b.jpeg?v=1636553375&amp;w=1920&amp;h=1080,"[175, 134, 198]"
2019-02-14T17:39:59-08:00,"House Speaker Nancy Pelosi warned President Donald Trump on Thursday that a future Democratic president could declare a national emergency to achieve an agenda, such as gun",dailycaller,https://dailycaller.com/2019/02/14/pelosi-warns-trump-emergency-gun-control/,https://cdn01.dailycaller.com/wp-content/uploads/2019/02/RTX6LG6R-e1549941865346.jpg,"[176, 186, 19]"
2020-01-30T08:24:25-08:00,"After sitting on their hands and listening to arguments for a week in President Trump’s impeachment trial, senators were finally allowed to pose their own questions Wednesday. It proved to be illuminating. As is often the case, the first question was the most penetrating and important one. It got to the heart of the Democrats’ principal accusation regarding why they contend",foxnews,https://www.foxnews.com/opinion/gregg-jarrett-trumps-conviction-in-impeachment-trial-not-justified-even-if-bolton-claims-are-true,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/7488eaeb-10f5-495f-908a-de8bf3f8bab4/3624e548-7add-4562-a9e3-cc322b93c791/1280x720/match/image.jpg,"[177, 198, 119]"
2019-05-02T15:05:43-07:00,The US attorney general has defended his handling of the Russia inquiry amid complaints he misrepresented the special counsel's findings.,bbc,https://www.bbc.com/news/world-us-canada-48125164,https://ichef.bbci.co.uk/news/1024/branded_news/12F7/production/_106755840_9ecffba9-3b30-47fc-b517-ad51ae00574e.jpg,"[178, 230, 19]"
2019-05-02T07:09:02-07:00,"Attorney General William Barr made good Thursday on his threat to skip a House hearing into Russian interference in the 2016 election, so lawmakers battled one another instead. Barr refused to testify before the House Judiciary Committee about special counsel Robert Mueller's Russia report because the committee agreed to add an hour of questions by staff lawyers. The hearing",usatoday,https://www.usatoday.com/story/news/politics/2019/05/02/lawmakers-clash-attorney-general-william-barr-skips-house-hearing-mueller-report/3649607002/,"https://www.gannett-cdn.com/presto/2019/05/02/USAT/a13a66c3-69d2-4cf9-ad97-6f14f492b38d-XXX__JG_137975_Bill_Barr_is_on__5_2__jmg_82877.JPG?crop=5050,2883,x0,y215&amp;width=3200&amp;height=1827&amp;format=pjpg&amp;auto=webp","[179, 19, 3]"
2020-02-06T08:01:59-08:00,"WASHINGTON (AP) — President Donald Trump won impeachment acquittal in the U.S. Senate, bringing to a close only the third presidential trial in American history with votes that split the country, tested civic norms and fed the tumultuous 2020 race for the White House. With Chief Justice John Roberts presiding, senators sworn to do “impartial justice” stood and stated their",apnews,https://apnews.com/93c85dcfb0e6b2185391965e77ebea51,https://storage.googleapis.com/afs-prod/media/7d9d77d1b4b44e57a1c2e21d99974535/3000.jpeg,"[180, 19, 3]"
2023-03-09T08:02:44-08:00,"It has been self-evident for a long time to almost every astute observer of Tucker Carlson — his friends, his acquaintances in the journalism profession, even some viewers of his nightly Fox News Channel program — that he doesn’t believe half of the things he says on his show. That obvious truth can now be enjoyed more widely, including by fans of his show, which happens to be",politico,https://www.politico.com/news/magazine/2023/03/08/tucker-carlson-phony-fox-00086126,https://static.politico.com/40/dd/5eacb32d4190aac64aeeb59aee06/voting-machines-defamation-lawsuit-70384.jpg,"[181, 230, 19]"
2017-04-11T09:38:02-07:00,"U.S. Secretary of State Rex Tillerson issued an ultimatum to Russia on Tuesday: Side with the U.S. and likeminded countries on Syria, or embrace Iran, militant group Hezbollah and embattled Syrian leader Bashar Assad.",washingtontimes,http://www.washingtontimes.com/news/2017/apr/11/rex-tillerson-top-diplomats-hold-urgent-meeting-sy/,https://twt-thumbs.washtimes.com/media/image/2017/04/11/Italy_G7_Foreign_Ministers_29551.jpg-4ea76_c0-0-2000-1166_s1200x700.jpg?10a57a34575c6b259c990fae314f4f7b2a5156f5,"[182, 230, 211]"
2022-02-08T15:06:54-08:00,"Protesters. Insurrectionists. White supremacists? The thousands of Americans who went to the U.S. Capitol on Jan. 6, 2021, and their intentions on that day, have been described in many ways. They were there to: Have their voices heard. Register concern over election accuracy. Overthrow the government? The narrative of that day depends on who is telling the story. The loudest",theepochtimes,https://www.theepochtimes.com/jan-6-narrative-depends-on-who-tells-the-story_4192898.html,https://img.theepochtimes.com/assets/uploads/2022/01/06/jan.-6-clash-1200x800-1200x800.jpg,"[183, 230, 19]"
2021-11-11T13:00:14-08:00,"Like almost every subject these days, the story of Kyle Rittenhouse has cut along partisan lines. Conservative media has come to his defense, some have almost deified him, while he has been vilified by left-wing legacy media with coverage that has been beyond disingenuous. That being said, right-wing media has omitted key details in its coverage of Rittenhouse, who is on trial",mediaite,https://www.mediaite.com/opinion/what-conservative-media-is-missing-in-its-defenses-of-kyle-rittenhouse/,https://www.mediaite.com/wp-content/uploads/2021/11/Kyle-Rittenhouse-Trial-Getty-1236480922.jpg,"[19, 30, 3]"
2018-09-13T12:56:31-07:00,The writer who dares not speak his own name is no hero.,wsj,https://www.wsj.com/articles/the-anonymous-resistance-1536276239,https://s.wsj.net/img/meta/wsj-social-share.png,"[185, 95, 18]"
2019-12-26T06:06:44-08:00,"While we wait for Mitch McConnell and the White House to figure out whether they can get away with beginning and ending President Trump’s impeachment trial in an afternoon, a provocative new question has been raised: Once impeachment is over, presumably with an acquittal in the Senate, could House Democrats impeach Trump for a second time?",washingtonpost,https://www.washingtonpost.com/opinions/2019/12/24/could-democrats-impeach-trump-twice-they-might-have/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GCIELYBCVMI6VMBU3Z64FNIZTM.jpg&amp;w=1440,"[186, 19, 3]"
2019-10-31T07:39:14-07:00,"The Defense Department is on alert for possible retaliation from ISIS in the wake of the reported killing of its leader, Abu Bakr al-Baghdadi, by U.S. Special Forces last weekend, according to The Associated Press. Gen. Kenneth “Frank” Mackenzie spoke of the possible threat Wednesday as part of the most detailed account to date of the operation and echoed warnings by both",thehill,https://thehill.com/policy/defense/468268-pentagon-us-on-alert-for-possible-retribution-attacks-following-al-baghdadi,https://thehill.com/wp-content/uploads/sites/2/2019/10/abubakral-baghdadi_1026719getty.jpg?w=1280,"[187, 134, 16]"
2023-03-23T06:28:27-07:00,"Show me the man and I’ll show you the crime,",foxnews,https://www.foxnews.com/opinion/sudden-turn-events-could-derail-trump-indictment,https://static.foxnews.com/foxnews.com/content/uploads/2023/01/GettyImages-1243046361.jpg,"[19, 30, 3]"
2018-03-07T09:34:50-08:00,"‘Try not to get killed,’ a friend warned. But I was greeted with open arms.",wsj,https://www.wsj.com/articles/a-hillary-staffer-goes-to-cpac-1519949987,https://s.wsj.net/img/meta/wsj-social-share.png,"[189, 186, 19]"
2019-10-31T07:39:01-07:00,"The parents of victims of ISIS leader Abu Bakr al-Baghdadi are calling on President Trump to work with them on trying to bring more U.S. hostages and detainees home from around the world. The Trump administration has prioritized the return of American hostages during his presidency. While announcing the death of ISIS leader al-Baghdadi last weekend, Trump named some of the",foxnews,https://www.foxnews.com/media/parents-al-baghdadi-victims-mueller-foley-trump,https://static.foxnews.com/foxnews.com/content/uploads/2019/10/4waysplit-5.jpg,"[190, 211, 230]"
2021-01-07T17:09:40-08:00,"America faces 13 days of danger before the departure of an unhinged commander-in-chief who set his mob on the US Capitol in an act of insurrection that shattered a more than 220-year tradition of peaceful transfers of power. Even President Donald Trump's own White House aides were horrified by his seditious behavior, which followed a fracture with his ultra-loyal Vice",cnn,https://www.cnn.com/2021/01/07/politics/donald-trump-electoral-college-capitol-riot/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/210106180136-05-capitol-protest-security-0106.jpg?q=x_5,y_506,h_2744,w_4876,c_crop/w_800","[191, 230, 19]"
2019-12-12T06:56:26-08:00,"The Justice Department's inspector general, Michael Horowitz, testified before the Senate Judiciary Committee on Wednesday about his report on the origins of the FBI's probe into the 2016 Trump campaign's possible ties with Russia. The 400-plus page report, released Monday, found that the FBI had ample evidence to open its investigation — despite allegations of political bias.",npr,https://www.npr.org/2019/12/11/786323546/doj-inspector-general-testifies-on-fbi-probe-of-trump-campaign,https://media.npr.org/assets/img/2019/12/11/ap_19345550080416_wide-c85943fdcb76651919c82038e3cc5c996dab4a04-s1400-c100.jpg,"[192, 211, 19]"
2020-12-16T11:07:30-08:00,"Democracy is built on majority rule and the concept that every person's vote counts. Yet five times in history, American presidents have won office while losing the popular vote, with two of those instances coming in the past 20 years -- George W. Bush in 2000 by a margin of around 500,000 votes and Donald Trump in 2016 by about 3 million.",go,https://abcnews.go.com/Politics/electoral-college-flawed-alternatives/story?id=74708394,https://s.abcnews.com/images/Politics/electoral-college-map-ap-jc-201215_1608052497601_hpMain_16x9_992.jpg,"[193, 19, 3]"
2019-11-21T07:35:12-08:00,"The only thing damning about Wednesday’s testimony was the testimony itself. After the House Intelligence Committee hearing, pundits and politicians on the left tried to claim Gordon Sondland’s testimony as a win — even as a “bombshell.” But in reality, he dropped bombs while also defusing them. He was contradictory and confused, but House Democrats didn’t care. This was just",usatoday,https://www.usatoday.com/story/opinion/2019/11/20/impeachment-hearing-gordon-sondland-bombshell-dud-editorials-debates/4254300002/,"https://www.gannett-cdn.com/presto/2019/11/20/USAT/538d7fc5-8b62-4ad8-9d4e-0ba8411ad5c6-AP_Trump.JPG?crop=5471,3077,x1,y504&amp;width=3200&amp;height=1800&amp;format=pjpg&amp;auto=webp","[194, 230, 19]"
2017-03-01T07:23:12-08:00,"President Trump sought Wednesday to build on the momentum of a speech that invigorated fellow Republicans, as the hard work of turning his vision into policy loomed.",washingtonpost,https://www.washingtonpost.com/powerpost/trump-seeks-to-parlay-post-speech-boost-into-action-on-contentious-agenda/2017/03/01/e09a382e-fe41-11e6-99b4-9e613afeb09f_story.html?hpid=hp_rhp-banner-high_trumpagenda-1045a%3Ahomepage/story&amp;utm_term=.4e445f8dc020,https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2017/03/01/National-Politics/Images/Trump_Speech_19157-e15c8.jpg?t=20170517,"[195, 175, 16]"
2019-03-15T06:49:17-07:00,"Rebel members of President Donald Trump's party have helped pass a vote to reject his declaration of an emergency on the US-Mexico border. Twelve Republican senators broke party ranks to side with Democrats, approving a proposal to revoke the proclamation by 59-41. The Democratic-controlled House of Representatives last month backed the measure. Following Thursday's vote, Mr",bbc,https://www.bbc.com/news/world-us-canada-47569425,https://ichef.bbci.co.uk/news/1024/branded_news/A3FE/production/_106028914_hi052936655.jpg,"[196, 230, 19]"
2018-11-15T13:25:03-08:00,"To hear members of the White House press corps tell it, at stake is the First Amendment, the Fifth Amendment, and perhaps the very future of America as we know it.",washingtontimes,https://www.washingtontimes.com/news/2018/nov/13/donald-trump-was-right-to-boot-cnns-jim-acosta-out/,https://twt-thumbs.washtimes.com/media/image/2018/11/11/AP_18311639943333_c0-144-3453-2158_s1200x700.jpg?6517522a15283c8605741d671a0c08a77fd8ae66,"[197, 19, 3]"
2022-05-12T01:54:56-07:00,"After the worst week in the history of an independent Justice Department since Watergate, on Tuesday, Donald Trump pardoned or commuted the sentences of 11 grifters, white-collar criminals, and liars.",slate,https://slate.com/news-and-politics/2020/02/william-barr-fall-department-of-justice-donald-trump.html,https://compote.slate.com/images/9ef1ea1d-e96a-4f78-9cd9-b95bebb20e3a.jpeg?width=1560&amp;rect=1560x1040&amp;offset=0x0,"[198, 157, 94]"
2019-10-17T06:14:20-07:00,"President Donald Trump has repeatedly accused Hunter Biden, without evidence, of making millions of dollars in a “payoff” from China, after accompanying his father, then-Vice President Joe Biden, on a 2013 diplomatic trip to Beijing.",factcheck,https://www.factcheck.org/2019/10/trumps-claims-about-hunter-biden-in-china/,https://cdn.factcheck.org/UploadedFiles/HunterBiden.png,"[199, 19, 3]"
2019-07-19T07:46:06-07:00,"It’s useful, always, to consult the stylebook. Earlier this year, the Associated Press belatedly revised its entry on race, which now reads, “Do not use racially charged or similar terms as euphemisms for racist or racism when the latter terms are truly applicable.” The recommendation is a concession to clarity, not to passion or politics. The regulators of news language",newyorker,https://www.newyorker.com/culture/cultural-comment/trump-the-squad-and-the-standard-definition-of-racism,"https://media.newyorker.com/photos/5d2dfde44589690008427419/16:9/w_1280,c_limit/StFelix-TrumpRacistTweets.jpg","[200, 103, 198]"
2019-05-02T14:45:12-07:00,"Graham's &quot;evolution&quot; during the Trump years has been more dramatic than most, but his performance on Wednesday was on par with how many other Republicans have handled the explosive details in the Mueller report.",reason,https://reason.com/2019/05/01/lindsey-graham-continues-to-demonstrate-everything-thats-wrong-with-trumpism/,https://d2eehagpk5cl65.cloudfront.net/img/q60/uploads/2019/05/rollcallpix118302-1024x681.jpg,"[201, 230, 19]"
2020-05-28T06:44:04-07:00,"TWITTER HAS provoked outrage for its refusal to remove disgraceful tweets from President Trump that further a baseless conspiracy theory about the death of a former congressional staffer. Whether anger at the social media site is justified, the debate shouldn’t obscure the obvious: The bigger problem is the president.",washingtonpost,https://www.washingtonpost.com/opinions/twitter-has-provoked-outrage-but-trump-is-the-bigger-problem/2020/05/27/a7b2616a-a048-11ea-81bb-c2f70f01034b_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/4S7CVFU2DII6VLLZ5334242GIE.jpg&amp;w=1440,"[19, 30, 3]"
2018-10-04T14:08:20-07:00,"The Trump administration aims to step up trade talks with other countries, using its new pact with Canada and Mexico as a template to redefine rules on everything from foreign exchange and labor markets to how U.S. partners do business with China.",wsj,https://www.wsj.com/articles/trump-aims-to-model-new-trade-deals-on-revised-nafta-1538675804,https://s.wsj.net/img/meta/wsj-social-share.png,"[203, 198, 143]"
2022-07-20T12:44:42-07:00,"Facebook CEO Mark Zuckerberg has called out Twitter for attaching a fact check to a tweet from President Trump, telling Fox News' Dana Perino that privately-owned digital platforms should not act as the &quot;arbiter of truth.&quot; &quot;We have a different policy than, I think, Twitter on this,&quot; Zuckerberg told &quot;The Daily Briefing&quot; in an interview scheduled to air in full on Thursday.",foxnews,https://www.foxnews.com/media/facebook-mark-zuckerberg-twitter-fact-checking-trump,https://static.foxnews.com/foxnews.com/content/uploads/2020/05/Zuckerberg-Trump-Dorsey.jpg,"[204, 95, 230]"
2019-12-19T05:49:44-08:00,"Speaker Nancy Pelosi refused to commit Wednesday to delivering articles of impeachment to the Senate, citing concerns about an unfair trial on removing President Donald Trump from office. Senior Democratic aides said the House was “very unlikely” to take the steps necessary to send the articles to the Senate until at least early January, a delay of at least two weeks and",politico,https://www.politico.com/news/2019/12/18/trump-impeachment-trial-steny-hoyer-087319,https://static.politico.com/d3/7e/0e1c2012497389b13be8bdc37b2a/191218-pelosi-ap-773.jpg,"[205, 230, 211]"
2019-03-21T13:02:17-07:00,"The national Sunday morning talk shows blamed President Trump for the New Zealand massacre that left 50 dead. CNN’s Jake Tapper warned: “I don’t think moderate Republicans are doing enough to hold President Trump accountable for his rhetoric.” NBC’s Chuck Todd noted supposed parallels to the killer’s rhetoric, and asked: “When the president uses the term ‘invaders,’ does that",washingtontimes,https://www.washingtontimes.com/news/2019/mar/19/blaming-donald-trump-for-the-new-zealand-massacre-/,https://twt-thumbs.washtimes.com/media/image/2019/03/19/3_192019_20171113opart-o8201_c7-0-1392-808_s1200x700.jpg?a8958d1029b34ac8c4b29c036a7cc9c953e90306,"[206, 19, 3]"
2020-01-16T07:18:56-08:00,"Sen. Marsha Blackburn (R-Tenn.) said on Wednesday that Democratic senators running for the party's 2020 nomination should recuse themselves from taking part in President Trump's impeachment trial. “Tomorrow, one hundred United States Senators will be sworn in to serve in the impeachment trial of President Donald Trump. Four of those Senators must recuse themselves for their",thehill,https://thehill.com/homenews/senate/478503-gop-senator-2020-candidates-must-recuse-themselves-from-impeachment-trial,https://thehill.com/wp-content/uploads/sites/2/2019/07/blackburnmarsha_073019gn_lead.jpg?w=1280,"[207, 19, 3]"
2019-09-11T14:23:57-07:00,"WASHINGTON – President Donald Trump faced blowback from fellow Republicans this week for a plan – later scuttled – to use Camp David for negotiations with the Taliban. The meeting, had it occurred, would have delivered the kind of drama that appeals to Trump, a former TV star. But it wouldn’t have been the first time the sprawling retreat, tucked into a mountainous national",usatoday,https://www.usatoday.com/story/news/politics/2019/09/09/what-is-camp-david-presidential-retreat-maryland-donald-trump/2266203001/,"https://www.gannett-cdn.com/presto/2019/09/09/USAT/131a4b97-8777-4e20-9680-0dc7ab4def92-XXX_1895.JPG?crop=2999,1687,x0,y161&amp;width=2999&amp;height=1687&amp;format=pjpg&amp;auto=webp","[208, 230, 19]"
2023-03-08T16:44:29-08:00,"An attorney for the so-called “QAnon Shaman” Jacob Chansley asked federal prosecutors repeatedly for all videos showing his client inside the Capitol on Jan. 6, yet told The Daily Wire he never received the bombshell – and potentially exculpatory – footage aired Monday night by Tucker Carlson.",dailywire,https://www.dailywire.com/news/its-appalling-qanon-shamans-lawyer-says-doj-lied-withheld-videos-aired-by-carlson,https://dw-wp-production.imgix.net/2023/03/GettyImages-1294935420.jpg?w=1200&amp;h=800&amp;ixlib=react-9.3.0,"[209, 121, 79]"
2017-10-19T15:58:31-07:00,"In a sharp but expected departure from US policy, President Trump said Friday he would decertify the deal on Iran’s nuclear program and kick it back to Congress so lawmakers could make it tougher.",nypost,http://nypost.com/2017/10/13/trump-decertifies-iran-nuke-deal-but-wont-withdraw/,https://nypost.com/wp-content/uploads/sites/2/2017/10/171013-trump-iran-deal-feature1.jpg?quality=75&amp;strip=all&amp;w=1024,"[210, 19, 3]"
2021-02-10T21:24:04-08:00,"The historic second impeachment trial of former President Donald Trump will open in the Senate on Tuesday, with his attorneys saying Mr. Trump is blameless for the insurrection at the U.S. Capitol and accusing Democrats of exploiting the deadly riot for partisan gain. Defense attorneys David Schoen and Bruce Castor said in a legal brief filed Monday that the impeachment trial",washingtontimes,https://www.washingtontimes.com/news/2021/feb/8/trumps-lawyers-say-impeachment-political-theater-e/,https://twt-thumbs.washtimes.com/media/image/2021/01/06/Electoral_College_Protests_Trump_98013.jpg-9a590_c0-200-4788-2993_s1200x700.jpg?2e2291b12d3af84c01e7fe775290c1a3c6c4a24f,"[211, 19, 3]"
2020-01-15T18:34:47-08:00,"A Senate impeachment trial is a rare thing — it has happened only two other times in American history and once in the modern era. Here’s the nitty-gritty of how we believe each day will work, based on a reading of the Senate rules about how to hold trials, how President Bill Clinton’s impeachment trial was run, and our current understanding of the expected schedule.",washingtonpost,https://www.washingtonpost.com/politics/2020/01/15/impeachment-trial-process/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/VY3ALZG2RJFTPCLY4BNUEHFCPM.jpg&amp;w=1440,"[212, 19, 3]"
2019-10-31T07:38:34-07:00,"NORTHERN SYRIA — The Islamic State militant group's leader Abu Bakr al-Baghdadi was betrayed by a member of his inner circle who helped lead American troops to his compound in northern Syria. The commander of the Kurdish-led Syrian Democratic Forces, Gen. Mazloum Abdi, gave NBC News a detailed account of how he spent months running a spy inside ISIS who followed al-Baghdadi as",nbcnews,https://www.nbcnews.com/news/world/islamic-state-spy-who-betrayed-baghdadi-was-motivated-revenge-n1074206,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2019_44/3076366/191030-mazloum-abdi-al-1212.jpg","[213, 198, 172]"
2019-12-12T06:52:58-08:00,"Justice Department Inspector General Michael Horowitz this week issued what is, by any objective standard, a pretty brutal report. The report found 17 instances in which the FBI’s Foreign Intelligence Surveillance Act (FISA) applications to surveil former Trump campaign adviser Carter Page included significant problems or omissions. It also found an FBI lawyer altered a key",washingtonpost,https://www.washingtonpost.com/politics/2019/12/11/michael-horowitz-just-shot-down-bunch-trump-conspiracy-theories/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6N7H77A4LEI6VF32CWTHCDWW3I.jpg&amp;w=1440,"[214, 230, 19]"
2017-08-24T12:46:32-07:00,"Late last January, the Taliban’s principal spokesman, writing under the nom de plume Zabihullah Mujahid, published an open letter to Donald Trump. Noting “the presidential change of your country,” he wrote that he wished “to share with you a few realities about the ongoing war in Afghanistan.” In a little under two thousand words, Mujahid laid out his argument: the Taliban",newyorker,http://www.newyorker.com/news/daily-comment/the-talibans-response-to-trumps-afghanistan-address,"https://media.newyorker.com/photos/599dda2d5397e47c015e01aa/16:9/w_1280,c_limit/Taliban-Response-Trump-Afghanistan-Address.jpg","[215, 211, 230]"
2020-01-16T07:07:51-08:00,House Speaker Nancy Pelosi drew criticism Wednesday for handing out commemorative pens -- with her name on them -- after signing a resolution to transmit two articles of impeachment against President Trump to the Senate for trial.,foxnews,https://www.foxnews.com/politics/pelosi-impeachment-pens-trump-solemn-somber,https://static.foxnews.com/foxnews.com/content/uploads/2020/01/pelosi-pens.jpg,"[216, 230, 19]"
2022-10-06T07:28:56-07:00,"Former President Donald Trump says his defamation case against CNN for nearly half a billion dollars is about trying to force the media company to “prove the Big Lie,” a term its anchors and reporters frequently use to describe claims that the 2020 presidential election was illegitimate. Mr. Trump hit the network with a $475 million lawsuit on Monday over accusations that it",washingtontimes,https://www.washingtontimes.com/news/2022/oct/6/trump-wants-cnn-prove-big-lie-475-million-defamati/,https://twt-thumbs.washtimes.com/media/image/2022/10/04/Trump_FBI_65885.jpg-e8036_c0-0-2879-1679_s1200x700.jpg?a9ed0dd59bc5d44ceb22d61773914acc57964d7f,"[217, 198, 230]"
2022-08-18T06:34:36-07:00,"Sen. Lindsey Graham (R-S.C.) on Tuesday again called for the release of the FBI affidavit used as justification for the search at former President Trump's Mar-a-Lago residence, saying that without it, &quot;we're flying blind in the dark.&quot; Why it matters: Graham's remarks come as Republican lawmakers are pressing the Department of Justice and FBI to unseal the affidavit and release",axios,https://www.axios.com/2022/08/16/lindsey-graham-affidavit-trump-search-warrant,https://images.axios.com/G1PrDPBI8veIbcIQsvOchVl2jd8=/1366x768/smart/2022/08/16/1660666409521.jpg,"[218, 198, 94]"
